String / string group: ['circular economy']

titles
year;number of occurrences;corresponding docdb family IDs

abstracts
year;number of occurrences;corresponding docdb family IDs
2012;1;{45424723}



String / string group: ['re use', 'reuse', 're using', 'reusing']

titles
year;number of occurrences;corresponding docdb family IDs
2006;23;{36034186, 36674702, 50480402, 34954520, 36793113, 35782942, 35782945, 36217761, 35892387, 36148907, 35732654, 35732655, 37114674, 50480306, 36780350, 49539776, 54241476, 36944463, 36145752, 36498015, 36999136, 35943659, 36232316}
2007;24;{37906319, 37884560, 37884561, 37888935, 38957227, 38801838, 38328112, 37967670, 37894460, 37894222, 37604560, 37507537, 38184917, 37959383, 37604569, 38683354, 38475108, 37618661, 37136744, 37727467, 37727468, 38559213, 37771644, 38334462}
2008;14;{39689856, 40113888, 38328258, 39324900, 39372933, 39765361, 40238459, 39032245, 39865558, 39476826, 39584443, 39047548, 38996861, 39831070}
2009;18;{40625568, 40828673, 41342274, 40421539, 40583267, 40587015, 40861803, 40998639, 41429808, 40757881, 40798865, 40467635, 40259700, 40281110, 40343673, 40076827, 41376765, 41213790}
2010;11;{42562049, 52727522, 43354647, 42631258, 42316880, 42434102, 43073783, 43508729, 42197818, 42355932, 42060383}
2011;11;{45371551, 43732490, 44563499, 44166892, 44712171, 42357906, 44151574, 43410967, 44167382, 44210046, 43900383}
2012;10;{46815265, 45496644, 46171396, 45697672, 45605262, 46244814, 46993592, 46207898, 47259547, 47260284}
2013;9;{47683616, 47998278, 48947563, 48613107, 47428756, 48289846, 47970844, 47757630, 46581823}
2014;17;{49949155, 51658340, 48874181, 50978367, 50827406, 51623502, 51622512, 50341842, 49554227, 48579359, 48140086, 50387415, 50635576, 50728120, 50488732, 49382366, 49230655}
2015;27;{53267585, 54071299, 52431378, 54194452, 53402518, 52448923, 53272092, 54261915, 54935457, 54935458, 54935459, 53003812, 54240037, 53003048, 54938154, 53403703, 52461244, 52460996, 55081034, 54833234, 52461783, 53191645, 49117791, 53041130, 53179634, 54145395, 54275834}
2016;13;{56898020, 57282059, 56119980, 56975884, 57004076, 55398767, 56879535, 56880305, 56355411, 52146390, 57217718, 51062715, 57006687}
2017;14;{57208352, 57833569, 58798083, 59678429, 59014027, 59311628, 59056717, 59056719, 59081681, 58631955, 59962932, 59079645, 58690814, 59080287}
2018;23;{62840456, 61619595, 63863950, 62018707, 63103897, 62559517, 61619103, 60786218, 63918254, 61197359, 61766581, 63584312, 59399353, 63916863, 62565711, 62152659, 62840531, 62491609, 63107419, 62707557, 61196392, 61071473, 62242046}
2019;15;{64665312, 65926659, 66862679, 66951463, 64183991, 68769131, 66860396, 67754604, 66930095, 64456723, 66951507, 65904343, 67616634, 63104094, 68419263}

abstracts
year;number of occurrences;corresponding docdb family IDs
2000;48;{9541248, 9545860, 16489736, 26331659, 17695373, 23219727, 22739344, 26580369, 13897235, 26359187, 27381142, 8238876, 18393373, 12253983, 16089760, 17530143, 15741090, 15837092, 17122597, 27530278, 20279720, 15895849, 22375081, 22496681, 18429567, 26473903, 18452917, 12523574, 14269878, 15895865, 18197820, 26649024, 16781506, 7903432, 22299981, 15862351, 21640913, 22312020, 19569882, 16443747, 13363816, 23116904, 5278958, 26446706, 26052596, 16986616, 19911545, 14235007}
2001;56;{18591110, 27324621, 17118858, 4164494, 27329939, 19620888, 18048665, 24299803, 8850845, 17816990, 18560413, 16480032, 19618847, 16455205, 22718632, 26589482, 7927088, 3896371, 18466868, 18598455, 19631161, 7638461, 18675261, 19638336, 16540738, 18566980, 18638404, 20233156, 16392903, 26524615, 18678985, 26582726, 18608715, 18100685, 23384397, 19641167, 26528848, 26521681, 19671634, 7913043, 7913044, 18620755, 9549014, 26581845, 26587983, 23562843, 18455390, 15977698, 26589410, 23424868, 26553576, 17005546, 17284332, 23736814, 4164080, 17435376}
2002;44;{19708929, 11447042, 18919174, 4649735, 7652490, 27344394, 26616210, 18712083, 19013281, 18993058, 26610981, 18905127, 18957479, 18687657, 36923562, 26837804, 18788661, 28676022, 19709241, 19703103, 18919746, 25279303, 18696393, 18977226, 24472523, 18863820, 18961613, 25589195, 8853464, 7651802, 18993628, 26596578, 27346018, 25280359, 19706857, 18838643, 18855155, 25507829, 26604021, 27516023, 19016313, 19704314, 27344380, 25490430}
2003;39;{8867075, 26624132, 7689605, 19126917, 26624390, 26838798, 19027729, 19718555, 19063580, 25544995, 27762088, 31189291, 27807148, 28791980, 29583412, 19187511, 4742972, 27482559, 27764928, 7711045, 19139270, 8181064, 19088201, 19124809, 29732426, 27800787, 19189204, 27795030, 19040220, 19188317, 19044061, 19188318, 27347940, 23278956, 29738351, 19143536, 19187062, 28793597, 29720190}
2004;41;{32105092, 32400132, 32716292, 32677256, 30767881, 32708364, 31937294, 32092815, 32905745, 33475223, 32463256, 31896346, 32467995, 33094940, 32170915, 32732967, 31181993, 32070701, 33296695, 32923448, 33490617, 31891898, 33536326, 32732748, 32230354, 32844375, 30437722, 30770140, 32707036, 32984668, 33395037, 32289635, 32473701, 33027813, 32708840, 34422642, 32775156, 31890550, 33545466, 33039099, 32039934}
2005;37;{34653573, 34858117, 35478534, 34835977, 34062477, 34838926, 34879373, 37669133, 34225426, 34131605, 34193564, 34113949, 34792352, 34792482, 35018402, 34962086, 34508455, 35439014, 35450920, 34824243, 34633019, 34435132, 34201661, 34833981, 34788804, 34922821, 34463814, 36204102, 35320916, 34554714, 35450847, 34277732, 34083686, 37115879, 34784622, 34555896, 34103035}
2006;55;{37572742, 36751624, 36034186, 36674702, 36033679, 36124817, 50480402, 36809108, 36867092, 34954520, 36793113, 35782942, 35782945, 36217761, 35892387, 35695783, 36010792, 36691370, 36148907, 35907757, 35732654, 35732655, 36740144, 37114674, 50480306, 36228663, 37010743, 37215351, 36932284, 35786045, 36780350, 36953277, 35839424, 37214909, 49539776, 54241476, 36074441, 35355338, 36838523, 36944463, 35785044, 36089940, 36991574, 36145752, 36941785, 36498015, 36999136, 36566757, 35943659, 36670191, 35414647, 37532025, 35781114, 34927227, 36232316}
2007;53;{38233088, 37694723, 37027725, 37888782, 37906319, 37884560, 37884561, 37758098, 38647315, 37770261, 38471835, 37907489, 37604645, 37888935, 38957227, 38801838, 38328112, 36582065, 38428977, 37742902, 37967670, 38023094, 38309305, 38271546, 37894460, 38583228, 38223038, 36175301, 38541001, 37894222, 38023374, 37604560, 37507537, 37727185, 38184917, 38723285, 37959383, 37604569, 38683354, 38475108, 37618661, 37136744, 38610025, 37727467, 37727468, 37962475, 38559213, 37899760, 37546866, 38327794, 37942907, 37771644, 38334462}
2008;49;{39689856, 39644161, 39741954, 39777539, 39372933, 38845705, 39731850, 39410316, 38956691, 39741972, 39872538, 39831070, 39607071, 39229987, 38596134, 39535913, 39577773, 38180270, 39689902, 39975984, 39032245, 39584443, 38328258, 39073220, 38337861, 39157189, 40129868, 39047548, 39594576, 39357394, 39907796, 39865558, 39476826, 39686108, 40113888, 39324900, 39411692, 39443565, 39543533, 39808366, 39765361, 39691123, 40083955, 39158135, 38663032, 40238459, 39334524, 38996861, 38981630}
2009;50;{40828673, 41001602, 41154819, 41376901, 40587015, 38537096, 40800779, 41267344, 40798865, 40523541, 40281110, 40793240, 40226201, 40076827, 40314781, 41317918, 40735135, 40625568, 40421538, 40421539, 41016102, 40452135, 41429808, 40757881, 40932017, 40467635, 40263097, 40529979, 41342274, 39580229, 41001289, 40930773, 41090777, 41318749, 40901600, 40721890, 40583267, 41135586, 41135588, 40256998, 41416674, 40861803, 40740077, 40998639, 40259700, 40702324, 41060853, 41104373, 40343673, 41376765}
2010;46;{42562049, 42278920, 43222154, 43222157, 42264465, 43354647, 43297433, 42144799, 42358303, 42595875, 41568938, 40775723, 43222700, 43010990, 41668529, 42634036, 42434102, 42197818, 42339898, 43050177, 42233284, 42236105, 42059594, 42827721, 43104076, 43104077, 43050582, 42739289, 41610202, 41550683, 42355932, 42631258, 42665691, 42060383, 42057825, 52727522, 42125029, 43005292, 42539501, 41213171, 43073783, 43508729, 42780538, 43011197, 42981118, 42229119}
2011;59;{44304256, 43616134, 44216582, 45035271, 43732490, 43969674, 44483082, 45009802, 44779279, 44151574, 43410967, 44981785, 45097881, 42269980, 45371551, 44563232, 45066786, 8871590, 45009830, 44563499, 41800621, 43625390, 43923630, 43900208, 43991988, 43544122, 44673339, 43411008, 44834497, 44833859, 45328963, 44506437, 44369862, 43446599, 43628105, 45328969, 43758668, 44880849, 43447378, 43856853, 43439830, 43919831, 44167382, 44296280, 44656858, 44167131, 43648991, 43900383, 45003496, 44712171, 44166892, 44652141, 44904045, 43628143, 43412849, 44483058, 44861556, 44994041, 44210046}
2012;116;{45892609, 47021576, 46815242, 45399581, 46815265, 46171690, 44554284, 45402161, 46720566, 44741177, 45994052, 47259229, 45993566, 45093475, 47001699, 47217257, 47216755, 45507700, 47139447, 46711928, 46172792, 43855996, 46638717, 47260284, 45697672, 46171786, 46793869, 45697681, 46313622, 45877911, 47138976, 45938341, 46993576, 46993579, 46172847, 45818038, 45818040, 46993592, 47369915, 46234822, 46045901, 46580947, 47356627, 47260373, 45572823, 46171863, 45770969, 45924058, 45594331, 47261916, 46507234, 46092515, 46092516, 45936872, 46051057, 47304433, 45973235, 45891831, 46171396, 47234316, 45993741, 47234317, 46931219, 46931220, 45441813, 46083865, 47072025, 47072539, 45567777, 47176482, 43500323, 46988074, 45975351, 46927672, 47296311, 47258430, 45772610, 45605187, 45496644, 46048068, 44774219, 46354259, 45023580, 45515617, 45532001, 45795180, 45927796, 47124856, 46168954, 46720895, 46580612, 46382982, 45605262, 45401489, 46207898, 46877595, 47259547, 45605277, 46602654, 46602655, 46877601, 45772710, 45807015, 45440938, 45530026, 45446065, 46382514, 46025665, 45993932, 46244814, 47295975, 47335399, 47174124, 44630006, 46757878, 45497341}
2013;116;{49483272, 48588819, 48588820, 49235475, 47970844, 47683616, 47970853, 48638000, 48798768, 46420021, 48289846, 49987126, 48638008, 49548856, 48873534, 46581823, 49758270, 47018561, 48022596, 49368652, 48905296, 47435864, 47883352, 48798815, 49300577, 47601254, 46796393, 49583728, 49758339, 47446660, 47749771, 48289939, 47428756, 49383573, 47714968, 48083609, 48697502, 47832235, 48663217, 48905395, 46514359, 47911609, 48997049, 49300668, 48904896, 47753410, 49003205, 47080646, 49003208, 49003214, 47755989, 48697558, 49116886, 49160415, 48141030, 48613107, 47505654, 49482487, 48167677, 49082625, 49292547, 48469764, 49623812, 48043788, 46582544, 49114391, 48583448, 48583449, 49380638, 47506722, 48469292, 48168757, 49300281, 48721724, 47757630, 48947518, 47998278, 48668489, 48668490, 49325396, 47789915, 49621852, 48905055, 48534373, 48947563, 48290158, 48905083, 47627134, 48983942, 47602057, 48984466, 46832536, 48668569, 47326108, 48429477, 48429478, 47914407, 48167852, 48469422, 48190393, 49712062, 47839687, 47839688, 49327564, 49624016, 49382867, 48873433, 49222624, 49258977, 47887338, 49261035, 49220086, 48697847, 54292985, 46939646, 47358463}
2014;110;{51623425, 48906249, 50238478, 48782370, 51623972, 49709606, 51579947, 51624494, 49777713, 51730997, 51622973, 50827839, 50978367, 51428419, 50956356, 51428421, 51428423, 51370057, 51428426, 51428428, 51623502, 50124886, 51658340, 51911268, 49237094, 51622512, 51580026, 49765500, 50341505, 51657862, 51262091, 50827406, 48771735, 47913628, 51261596, 49920159, 52104873, 50237102, 50237103, 50237105, 50728120, 49881786, 49881787, 50622650, 51538114, 51030724, 48874181, 51215576, 49989850, 50068700, 51996382, 51528416, 51731185, 49830130, 51262195, 51898111, 50626819, 50214148, 50626821, 51528453, 50974999, 50319133, 48579359, 51964704, 51062565, 49783082, 49783083, 50388267, 50388268, 49778479, 52246322, 49554227, 51468083, 50635576, 52104504, 49230655, 51310916, 47215429, 52008260, 50827081, 51310934, 51310935, 50934104, 51310936, 51843417, 52141400, 52005730, 49943398, 51208045, 51843446, 50475903, 50775938, 50183563, 50148246, 50148247, 50050972, 50488732, 51689383, 50319276, 52676015, 51227574, 50183630, 49997274, 49382366, 49949155, 49997800, 52104169, 52104171, 50168813, 47561208}
2015;103;{54071299, 52586506, 53401101, 52431378, 53799955, 53004308, 53272092, 54699039, 53003812, 50792488, 54938154, 53485100, 52628525, 53403703, 49447489, 55081034, 54833234, 52279380, 53478488, 53777501, 49117791, 51257471, 53267585, 52665486, 52133013, 52448923, 54261915, 54240413, 54105758, 54240414, 54240415, 53266082, 49759402, 53041842, 53479602, 54195890, 52461244, 51261128, 54725833, 53913810, 52461783, 52809947, 52346088, 53179634, 52992756, 50979574, 50979575, 52777208, 52586742, 53199094, 54275834, 52596476, 54195460, 53369609, 53679889, 54194452, 54240037, 53003048, 53052712, 54195501, 54144814, 51063607, 54195515, 52665663, 53367622, 52431175, 53402448, 54324052, 52854101, 54368601, 53275489, 53680997, 52740458, 51014507, 52812656, 54145395, 52585855, 53402518, 52460954, 55131036, 54935457, 54935458, 54935459, 52665256, 52665257, 50433964, 54323629, 52743600, 48782273, 52460996, 53151684, 53264836, 53264838, 53181384, 52744650, 53191645, 53182946, 52344803, 53041130, 49326579, 48985588, 54537718, 53401079}
2016;89;{57282059, 56975884, 57005582, 55162896, 55760914, 57248278, 56355372, 57004076, 57585198, 57217593, 55792708, 56951371, 56355411, 56178263, 57006687, 57127014, 57441394, 56129139, 56129140, 57135738, 55217294, 55749778, 55406233, 57004194, 56119980, 55064237, 57126063, 56880305, 55358132, 57217718, 56150714, 57006779, 55526590, 56688846, 51541199, 57248463, 52146390, 55630568, 57249523, 55263993, 55263995, 56544515, 55350533, 57139976, 55134985, 55070989, 54065426, 55268123, 56126242, 56075050, 55552304, 56126259, 56871733, 57004353, 57005380, 55263558, 55079764, 55857497, 57004389, 56150891, 57003884, 55398767, 56079732, 56014710, 57110905, 55022462, 57515908, 55078294, 57005474, 56879535, 56544176, 51062715, 56492988, 57007035, 52736958, 56165313, 55629765, 51257286, 56979911, 56165343, 55263714, 55954915, 56898020, 55954920, 55064044, 56150519, 56107002, 57006077, 57007102}
2017;97;{57003520, 60411393, 57211395, 58798083, 56108556, 59311628, 58601490, 59218458, 57208352, 59963940, 58909736, 59014700, 59962932, 60578876, 57178173, 60203070, 59743809, 57757763, 59081284, 53887046, 59056717, 59056719, 60205648, 59014226, 59090005, 59563098, 59080287, 57833569, 57983617, 58009741, 58353302, 59900573, 59462310, 59088056, 59273913, 58240189, 57047230, 58276545, 59678429, 59090664, 56134394, 59650300, 58096893, 58690814, 59056388, 58240773, 59561737, 59056907, 59273485, 57757968, 60089113, 57607463, 60411708, 58386237, 58386238, 58423618, 58561859, 59444034, 60578646, 58237278, 59898215, 57984363, 59625846, 55349626, 60141946, 58423677, 59563901, 57832830, 58721156, 56550790, 60482438, 59274122, 58630539, 59014027, 56133008, 60041621, 58487209, 59087278, 59965879, 58331579, 60663740, 60089793, 58100168, 59789257, 57961424, 59081681, 58406876, 59079645, 59274204, 56842721, 59089890, 58630120, 58889706, 59070449, 58423282, 59962874, 58487291}
2018;116;{59093504, 60988928, 61685760, 62715917, 63522324, 61016088, 63521819, 63585311, 63584295, 60992040, 60786218, 61197359, 63252531, 63584312, 62567481, 62018639, 62488150, 63594084, 61196392, 61071473, 62241399, 61762182, 62840456, 61566089, 64272009, 63863950, 62018707, 62202012, 63248542, 61692068, 64395429, 63918254, 60911283, 62979256, 59399353, 62630074, 64097465, 61620926, 62173375, 62710979, 60785350, 61760716, 64448205, 62023379, 62840531, 57233624, 61074651, 57867998, 62110435, 64657639, 64016104, 64016107, 63584498, 62827767, 64016631, 63252736, 61140225, 62194964, 57326357, 63448860, 62559517, 62712093, 62908709, 61196072, 60901675, 62510405, 61196103, 63039817, 61072717, 61196113, 59846487, 63107419, 64396126, 61831013, 62707557, 61196136, 61016939, 63917932, 64455024, 60786041, 63585659, 62626179, 61619595, 63917964, 61301135, 62626199, 60786072, 59811225, 62643097, 63103897, 60940700, 63674268, 64566171, 61619103, 63917984, 62627233, 64797613, 61194677, 61766581, 62176704, 64735685, 62199750, 63917510, 62152659, 64273879, 62109144, 62491609, 62979546, 63675865, 63355356, 63675358, 59093474, 64002533, 62626281, 59284975, 62707196}
2019;133;{66539520, 65718274, 65926659, 66365447, 66751495, 64477196, 68361742, 64456723, 59746326, 67688477, 68764193, 65040931, 66664490, 67619895, 65655870, 67846731, 66862679, 66174041, 63104094, 66664034, 66246755, 66542182, 66948201, 65016428, 67754604, 66327662, 68467825, 68238964, 66751606, 68100221, 64402047, 68239496, 68765320, 68100234, 65015950, 59997330, 66377370, 66539171, 64183979, 66538669, 64183991, 67062971, 68387007, 68419263, 66332867, 66539207, 68163274, 63407308, 66213583, 65810129, 59966675, 64950998, 65904343, 67987671, 64951001, 63113440, 64665312, 65015524, 68058859, 67065071, 66814704, 65039602, 65418482, 67908339, 68061940, 65723644, 68059907, 65138952, 68239121, 64950037, 66247446, 68058917, 66951463, 65514795, 59276607, 68412745, 68162892, 67068751, 69058895, 65264465, 68059986, 65232211, 65232723, 66951507, 66332506, 67988314, 67063645, 68325727, 66631520, 66977120, 65040740, 65040741, 67951463, 67548008, 68769131, 66860396, 68540269, 66631538, 68983667, 65001338, 67616634, 67959164, 65232258, 64426889, 65632137, 66277773, 63579035, 66217883, 60673439, 64362400, 65183143, 68698024, 66993070, 65810863, 66930095, 65016241, 67063727, 68385215, 65723341, 65015248, 68539863, 65830872, 67067353, 67619292, 67907550, 68163552, 68842469, 67479015, 68697069, 66546672, 68487155, 62495737, 65232894}



